gene1,gene2
2260,10717
7703,5768
10941,6312
2600,2946
4154,3734
9328,3734
8061,3545
16305,3536
4848,716
15652,9641
8556,514
14735,16911
17706,15529
7349,11143
5653,5328
8829,15766
2920,16029
8734,296
7190,16124
17284,10401
1752,5947
7927,6626
16739,8860
9095,7905
10929,5711
13335,14144
11982,10879
9796,14707
1924,9392
11535,1741
4583,5405
14972,2480
7704,9587
1436,3208
6507,15341
8565,15329
8333,5950
11025,5493
16708,5626
14383,2720
16717,13631
13825,3202
2304,1741
9972,3544
14968,876
8915,2480
6927,1538
9618,4319
1105,5626
8679,4319
11356,6887
1766,8359
9694,4057
9404,5626
7704,14552
11219,13076
6756,10584
9235,7744
11198,16811
12909,7325
6165,6120
17354,3514
137,1262
15356,4168
4341,8014
12758,4381
5923,4381
11976,5561
7884,3464
6402,13520
1466,7887
8071,4961
10661,9392
11700,3464
14810,3734
11320,3734
7681,16619
16799,3238
2577,12001
10171,17258
13052,8481
11276,9641
4625,8466
8667,3734
4860,16911
6419,11789
513,4958
10765,16029
10050,12520
13630,5950
15573,2946
16743,11853
6268,6626
6457,5190
10656,8005
9077,6812
12627,11064
17318,5405
3967,11875
4129,10048
13016,1538
10845,3117
14473,7238
17751,5151
14305,1387
15685,12078
5454,2081
136,5626
8210,10795
435,4319
15221,4319
11690,9083
10002,716
17509,4777
14406,7419
7121,11252
6579,6999
1153,5656
14945,5493
5259,5205
4719,920
854,11465
16453,3190
8924,5493
14376,5493
1105,4381
9534,2720
634,7133
3140,7695
7211,11704
15355,2081
9095,3464
1924,1538
6390,14014
13882,1067
1994,1067
2847,567
3698,15975
10663,11124
16112,2502
13721,5283
7698,3464
16002,5561
1706,15766
17221,11736
14708,8359
8565,10795
4057,2909
11595,5493
1211,8981
1661,9641
12982,1672
4236,1954
55,2271
2031,11433
11752,11789
969,17494
9686,6369
17115,7695
16697,8481
14570,8481
4089,2821
11141,8727
11091,11834
16930,9457
13186,597
12455,9587
1703,9587
17591,9617
3352,416
10994,9392
3304,17063
7845,11472
11386,11064
16466,13564
13971,8759
1292,4058
5926,3030
13019,17553
14603,5405
16754,5405
6620,4958
6285,11789
14837,2313
13863,489
5033,14897
4770,3488
14451,3932
6669,1209
15622,13561
2609,17148
8528,16911
11137,3201
16703,3201
15310,6812
5588,5669
260,12404
10134,15952
16674,3464
13027,7133
14868,14911
15129,3464
13088,8917
17049,2188
5977,1067
9582,1538
10201,7519
719,17062
7168,10154
575,8070
15574,8359
13123,2915
14742,9045
13712,5190
3201,4440
11187,9641
7991,6626
11522,7084
13475,7084
7009,514
7877,2715
16909,10717
12475,4328
12735,6369
7894,4958
1326,17494
9125,11789
16268,5561
7143,3246
13175,13973
16880,2081
14730,14888
5107,3117
872,9587
2088,7419
5442,4839
5117,17494
16262,5561
14701,12276
1934,5151
3685,12078
9725,5768
5252,2715
15145,5744
6535,2491
6045,14135
6274,1109
13744,8937
7048,6651
15664,16029
17265,7905
9369,12520
15776,2946
10816,1732
2626,3190
5748,2081
2852,3201
8195,3117
6800,3488
7187,17208
11872,6736
17479,3190
829,5493
3437,7419
6000,17553
4648,1741
9267,9641
1641,10579
1197,2680
8854,5879
14325,3514
4859,1462
8066,11333
12850,3514
36,15766
16908,8359
13033,5561
11064,8905
14083,1067
8643,8632
9505,2491
15995,5405
1762,6626
6272,10879
3223,3201
1028,3201
17478,5561
10380,7154
1527,5829
16764,2081
5552,3246
2151,14658
4013,15085
10388,17243
8218,7154
5925,5561
2601,10584
5217,12221
11104,3734
9197,6299
11107,3514
4071,4133
6334,5441
17326,7419
17049,5457
10871,14911
16776,16029
12240,489
1178,3336
16750,12078
3928,15952
6579,6626
10752,6626
2017,9184
16165,8481
17446,3970
6513,2844
16407,11066
9603,10388
13796,8468
15344,11789
14011,6812
1954,15677
9820,1741
4886,2188
17441,16911
10904,3117
7942,1538
14499,11789
13633,14357
15834,3135
3137,15975
15705,2480
14954,7783
10162,1785
5890,12078
11696,7238
10128,11272
15255,6736
12534,14173
1552,7419
8429,2195
2827,4319
1985,17385
17804,2491
3656,4979
11045,9264
13624,1538
10319,4581
6728,14223
16388,3514
17671,6999
12530,514
16049,6044
3657,5637
1390,6812
12482,11163
14037,2491
8034,5405
3904,13520
371,11355
3713,6185
12532,15085
15204,3514
5148,3488
17265,3464
15776,10579
15897,14868
13202,14672
10347,6474
1639,16609
4751,3734
12361,5441
3921,3514
10818,5441
13317,514
13830,3514
8969,15529
7621,17494
12637,3135
13119,12520
1094,45
14040,6626
10013,8481
3766,9641
10445,11834
14410,3514
17606,16911
2507,4935
1493,9392
9886,16124
9171,592
5955,11834
13947,14144
7600,7783
9323,14173
6859,14707
17353,14173
12327,7783
15104,16511
13472,625
4958,11253
205,9587
2809,12078
14364,16029
12441,1684
15377,5656
13713,14173
17758,13561
8521,8481
13478,8466
3837,4319
4569,266
10220,14144
4137,17553
11794,11291
12470,16811
9482,6812
2421,16579
16287,920
12940,5626
135,2720
17148,7133
7961,13265
15957,1741
7182,8454
7238,3395
13942,3628
17234,3464
14952,8359
11576,7154
2561,7154
12859,9457
15249,514
1055,4569
14025,3514
8820,5879
8439,514
8791,8525
16112,1373
11000,3135
7628,12520
17014,8727
13848,8265
1847,7827
14295,3514
16494,1577
11358,4698
15842,11789
7350,7293
17812,3488
15777,9525
6712,11834
3528,9457
1596,4319
5724,3734
3437,8468
9230,3696
2513,14911
5871,12078
12887,3336
5101,7769
10625,12520
15091,8481
3135,13061
3362,11789
289,11696
13827,8734
12925,8202
3229,12520
6800,6999
11063,12642
1226,3932
7611,16811
12838,13669
15159,11834
3489,12078
43,14144
9087,3628
2887,16579
8204,1672
11183,11704
16579,12798
1493,1538
10472,3117
219,6312
16436,6736
3238,3784
4777,13890
10779,514
2469,3464
13006,14911
11438,8359
16625,4319
16758,6124
12691,4057
3854,5851
1213,10567
5350,10759
16263,3318
17404,16811
12501,16148
9444,5283
1147,9865
2560,3734
7182,3514
15347,4958
10088,5637
2318,12657
11536,6626
14352,11465
788,2715
12385,9587
11036,9587
15057,5561
4250,5561
16300,7695
4190,7154
7673,597
3639,17063
10316,7114
2743,489
2324,514
10759,13561
4190,8468
16524,11789
378,12520
4080,5711
14455,4897
12385,14552
10064,6626
12050,5768
5965,2031
11830,2491
415,3514
17408,5405
9703,4581
12763,8457
12417,17777
3054,11179
16217,3488
13036,3488
10996,6626
17483,13561
7647,13669
1320,2069
15613,2081
6095,14173
9491,3201
6501,5060
10652,17553
12982,3529
9452,2637
7338,3117
483,2092
17685,4230
13169,6736
14070,6312
12040,3734
9293,15975
17041,12078
14439,12078
13082,514
15188,3336
1901,13631
6354,8466
11872,11363
3025,7419
10450,3514
1608,6963
12250,10717
4284,5561
3038,9202
10741,3628
12387,3201
9177,86
16752,7084
12204,1741
12904,14357
11654,514
9020,5561
11259,17494
3797,8359
7250,8468
16601,15623
8999,9641
1469,8216
4041,14888
1048,16029
2035,3734
8529,11789
139,9881
2130,15004
6543,14098
14022,6626
10502,8481
15633,940
1406,2715
7125,8457
16292,4958
705,9587
11382,17777
9045,17777
11997,7905
11895,9392
17772,9392
13498,14868
15753,3488
9063,8090
10966,266
11950,266
11253,1741
10923,16683
11887,1538
8305,2081
7466,15975
11809,15975
200,10356
13175,1125
2045,266
130,8270
8380,6120
9392,3081
12911,12078
15184,16683
16546,2720
17727,8481
1645,3238
5779,3238
13617,14716
13401,13520
13448,1538
5928,5405
12993,345
10950,514
7818,17022
10044,7238
9913,6642
198,1213
12515,5637
13952,207
604,2637
14955,2637
4479,5343
10585,5669
16214,5879
12076,5283
17766,17494
10936,10608
13343,8632
3473,6626
15495,5879
11445,514
76,17494
2110,3135
17316,5489
12071,1156
14242,8468
17466,6812
17412,6369
1773,7905
16103,7905
8617,15329
9999,8481
4613,5405
14698,1538
1028,5715
11745,11789
5843,8270
3307,3488
8158,2720
12989,12078
8001,5004
1976,5441
13820,7419
16265,9184
11591,11789
12211,12078
15551,17118
5209,5637
17199,8481
16968,5547
4821,2491
8354,3992
5519,16911
6591,11789
12867,12333
14182,8270
11684,8270
5751,12520
963,3326
1270,8270
4578,7154
16966,9977
10085,10504
15682,11355
6848,8454
5817,4806
8101,2188
1010,17258
9425,6312
13359,16609
15331,12078
16461,345
9701,6369
3653,2810
9972,6626
16186,13520
8206,9641
16595,7481
3450,8736
12366,5879
14621,514
2671,514
5107,12520
12574,17693
13955,9495
10320,6626
14187,6050
976,7905
16648,15964
3645,1397
13716,14707
249,9049
529,2946
359,5441
9929,3507
12431,12078
8117,14173
14602,4319
17399,15934
10293,16911
17685,11291
14721,12520
5916,12520
10450,9204
6174,8481
15236,6812
8322,6474
14256,8005
138,8005
2335,11064
15780,15329
5506,1373
4556,920
15541,17553
8420,8466
1089,5626
10486,8847
14721,6450
636,2491
15332,1741
1630,8423
2433,6312
704,7157
17223,7905
1372,12078
4826,4381
3564,14707
5827,3246
13437,13631
2251,7154
10431,7154
1773,3464
16103,3464
6445,2750
7539,8457
17052,13076
16420,5674
11637,514
7663,6999
2251,8468
3514,8656
11494,14173
14813,12135
5392,14547
9189,11853
6127,4072
221,17693
12426,8481
7978,9587
14197,9392
15622,3734
5503,8525
11071,7905
3334,15004
3081,1904
6355,12520
16621,14173
3459,14173
17503,8466
9431,7771
2360,9641
7390,3734
12400,16911
15407,11789
9986,4958
14799,9392
3091,16029
15753,6999
13290,2946
15726,7047
8514,8481
13356,8466
2918,3208
14814,2031
10325,14144
17053,9049
10708,8457
7455,5626
17773,8457
6666,9392
8950,6736
13132,3488
1255,6161
5095,8359
15925,13962
9026,1538
161,716
524,2081
17756,6312
7937,1193
12652,1462
3680,514
10652,11291
12378,12404
15194,11736
5906,11736
9773,4569
11468,1672
9435,13946
7193,13520
5152,1741
13122,6963
11464,2821
6100,3514
11139,9587
3817,4381
16548,3464
14640,7133
13820,7154
9540,3190
15780,10795
7434,2413
9916,6312
13145,391
8671,514
13282,5283
12863,7419
17413,9392
13863,4164
10786,6917
1617,9525
8052,11143
16123,2081
10457,9641
13730,15157
10445,8481
9794,2821
15964,5405
6830,3734
518,3514
13591,9587
2260,7157
3837,7905
17319,12520
3972,4058
383,2946
10979,3932
8283,8481
1550,9239
15604,5405
8507,3190
16809,16911
7932,8457
2640,9587
5165,1985
12436,3117
14343,9587
2970,6736
17083,7905
10654,10579
6418,15004
2486,12078
16859,12078
3246,14803
1219,1920
12232,4979
14197,1538
14926,7419
17761,2656
14786,13076
17424,5674
1276,16029
4162,6812
15510,14716
2398,5637
7220,1672
15432,3201
6565,7695
16232,3514
15257,7084
14799,1538
9941,5493
3121,17494
3207,9030
13146,1741
4861,8157
6666,1538
12714,2081
15160,2656
11279,6312
6639,3734
4429,514
9866,14911
5945,1067
681,16265
7241,1672
11117,7084
9741,3734
11273,3514
12103,17494
14063,9587
17501,7905
15946,8860
9647,5561
9498,11789
5809,8481
9765,6626
17283,2821
14647,8457
6138,9392
17507,16029
9506,7162
11807,489
3365,12147
15300,12078
6481,5711
10978,11390
9461,8481
8708,14552
13690,11472
6240,5674
16223,5405
8202,10879
12684,16029
10999,6999
15159,8481
141,5561
8076,5561
7398,3190
13688,1732
16935,5405
11382,5060
16722,8157
16216,266
14403,266
7334,14951
6681,14077
5237,5582
7022,2637
13887,1538
8406,8632
5655,5768
3575,14951
5574,4569
10694,3734
15504,10879
15475,5441
16909,7114
2949,514
8655,5283
13040,6044
11187,172
16528,3464
11201,3238
1723,716
2038,8481
15753,6626
16863,9641
8188,15371
14514,2484
953,16924
4845,5343
15867,9239
9666,10786
13705,8860
9759,6564
17669,11834
4271,12078
625,15085
5498,8157
620,14173
8238,2821
5699,3803
9379,12147
2631,3117
1564,3117
16428,5441
13964,7419
8013,16029
11111,1684
1753,8481
4189,4569
14556,8005
3990,8481
4480,2673
2016,12507
13657,14144
10318,2715
11359,7133
6568,11789
17053,2673
17597,12520
8880,2742
1580,5405
17668,5637
16090,2081
9336,7419
9922,6312
16128,5060
5252,9049
2709,1387
13542,6812
17501,3464
1805,7154
9649,10504
11093,12078
15209,5493
17127,2720
1678,7133
11332,5879
3422,13870
13477,14432
1130,14098
7084,16242
13311,5561
2098,7408
7695,4304
3197,13520
10124,6626
16247,7293
9058,5637
1957,3514
13017,5004
12791,4381
14513,2946
5899,17693
4814,2566
8539,17019
9287,12078
2736,12078
5512,14173
13978,9641
2716,5343
1675,3734
13120,16534
15535,3734
9648,1067
14302,12520
11758,5950
9743,14173
14078,4319
11793,9641
11078,12507
8834,16911
11235,9049
7506,2821
5654,10717
16729,14207
14049,3117
5133,4958
13784,14357
4639,8270
519,15329
5881,12078
16014,12078
14548,2386
15629,2821
10567,10584
9447,10344
5967,4935
2463,9049
16546,14357
7986,7419
8129,4049
15063,16029
14289,3488
13991,12078
7625,266
8388,4569
9876,8359
6500,14911
227,4319
7872,2081
14015,5637
224,3238
762,15975
12965,4319
5083,11124
2751,1658
15254,514
7646,16811
5163,1193
9387,5669
10673,3514
976,8070
3349,1672
5526,3464
13398,454
12647,4935
17504,2820
9184,13631
5168,3464
3004,4072
17290,3190
14950,1067
14850,2346
9235,6491
10466,5033
14546,2081
1184,3752
14377,8982
14753,7419
16480,5768
10574,514
3831,9494
11052,3734
3839,11143
3915,17494
11200,4958
13432,8481
7689,8481
3924,15648
6937,1294
1927,15329
4966,5405
15869,1577
14929,17475
12849,2291
11923,9392
16463,11789
5984,3932
14435,3932
8985,3507
6477,2386
11659,12078
3727,12078
2480,3214
9569,2720
13203,3117
17741,2346
10845,7419
4955,10879
16241,16029
15710,3336
14956,5493
15008,1920
6023,8359
2736,4929
11306,5405
16806,9641
16517,3208
16730,17208
17299,13669
7677,5829
7420,3488
16159,5493
17030,2081
5335,5561
15650,7133
17,7076
13964,7154
627,869
1460,6167
15120,14357
7744,9457
1791,13890
13749,7577
14490,514
6453,11736
4845,17494
16792,5493
7609,8359
12636,14911
6028,564
11589,3464
15005,7274
13930,3464
17628,5626
1357,2720
13545,9641
5654,5187
2147,3734
10844,5879
12009,8468
340,11594
5943,4328
5091,1373
14735,4958
9348,514
5088,12520
10934,8005
13132,6626
3601,2821
6178,14443
873,8481
11884,16148
10302,3514
816,4935
8309,514
16565,9587
1850,4328
173,2946
8420,6586
12316,12078
8063,16683
6812,9915
17192,2720
66,17553
16179,15975
16132,10699
17611,2637
16494,3117
16156,12276
3229,8468
4186,4958
10763,11789
17779,12520
1066,489
16104,5656
43,8481
4843,920
8378,15623
11397,14144
3991,17553
7851,10879
11977,11789
16008,17777
12174,1646
777,5561
7252,13561
14024,3190
9655,14144
4729,5031
7138,2081
2211,7133
15548,17553
1927,10795
13095,2637
17623,7419
17415,6736
6670,10879
15773,4641
444,3734
13373,514
2895,11479
12354,8359
8157,10523
5371,7154
9558,1741
5751,7419
2093,9641
8316,3514
16244,5768
5080,3514
12748,514
3663,15824
3486,12520
15672,7084
14102,13520
395,2821
9341,8727
1041,11594
13528,9587
11079,9587
4836,5283
6700,7154
8902,489
7986,8468
11618,2346
13215,3336
8710,7519
7238,15623
7268,12078
5533,1538
4396,4819
10174,14552
5107,7419
4189,2491
6208,5879
13870,4044
328,17777
1788,15623
9203,12520
17493,14098
2542,8481
16079,8481
16319,7133
5932,14550
380,8457
9615,11789
6124,15975
2328,13890
8631,12520
14795,3488
7488,266
4356,7521
186,12078
8177,2081
6971,14552
9800,8157
10329,12642
10483,11102
10682,3734
2845,3514
14053,10690
9910,12078
3634,16683
10354,3030
5185,5033
13792,3238
10816,11433
5109,5561
2791,13870
11257,13520
4275,5743
13773,5637
14706,9641
11008,9641
13727,3201
7828,3201
9213,3514
14850,3406
10548,11518
5861,12504
7405,15329
6968,7133
16766,2301
7733,9049
2346,12318
6737,3734
2049,5343
4993,9587
7820,514
13196,16029
13565,7154
1731,1109
17853,14173
5582,3087
7541,5441
14805,514
8382,17494
14987,3734
2974,8468
2203,17777
12452,14223
4704,7905
8168,6651
6121,11064
5266,15329
10476,14144
17820,5083
17478,16911
12778,2715
5251,2715
14448,1741
250,1741
10149,1538
937,17777
5585,11789
9789,6312
4318,9587
10409,5151
14275,12078
3230,12078
8109,5669
14531,12078
5206,7693
1638,14173
17664,7419
12857,15975
1721,1954
10094,12642
11689,1353
388,5343
7129,3336
15147,13451
17173,14173
15506,14098
6071,3238
544,5645
6816,5674
5435,2491
552,1741
5851,3789
16364,1738
16388,9392
4149,7154
3079,5669
9843,12505
633,14868
5708,1034
14975,6233
9983,3734
9150,2346
6358,2346
17641,5493
15778,1754
533,14173
7661,6626
55,8481
7665,3054
10185,9049
16418,13985
12643,11291
6792,16029
3921,9392
13711,2946
14595,8005
8041,8466
14770,2720
1432,14707
9527,1741
14325,1538
9602,14357
9364,8860
7000,12078
8359,9621
6381,11272
3970,11186
14234,14173
7405,10795
2041,8359
8575,4319
3086,3054
4075,13340
15889,10879
16585,5522
4549,16029
13876,489
10262,16029
17316,514
5783,3464
3396,11066
4007,860
10098,11480
11347,6735
14806,7008
1911,6312
1542,4935
15454,5493
10935,5493
6798,3464
11040,3639
12596,8359
15671,7154
11575,10504
2731,11355
13047,1741
14832,2188
16759,514
6194,9446
9078,5768
3527,4569
1860,3734
7498,3734
2040,6120
11441,10780
12640,8525
15671,8468
872,5033
17618,9300
5423,3734
4797,3514
14203,3514
16158,4935
13004,514
12629,1577
16182,11789
1564,12520
14289,6626
17287,7905
15941,6167
17714,9587
16388,1538
13272,3236
17792,15952
7087,7905
3995,9030
14607,12078
8005,613
17611,5656
14428,12078
8209,4540
2350,2746
10956,8481
5293,2052
1885,7419
14975,9184
17702,10879
341,7008
1994,10879
7624,16029
12893,2609
7050,11118
17378,8481
9865,3208
10581,12078
16643,14552
4607,8457
9453,7133
7734,6435
2801,12642
6133,1193
3921,1538
4634,6994
17127,14357
7448,6312
9068,11853
16560,5493
8150,5493
17800,2720
8141,8359
11301,716
14410,1538
11546,5851
522,4961
13073,514
3686,5561
2656,266
7359,8070
8833,1301
1485,4883
7221,8433
10070,3326
397,2821
15691,12546
14296,514
12005,4935
1369,11789
16607,7695
5087,2946
16081,6626
9105,13709
11622,7419
4628,9587
4194,11143
16517,15623
802,941
1160,14552
17561,920
3215,17553
11082,9587
14305,11333
14969,16029
10808,1462
16595,3932
15252,3488
14191,5829
15057,16911
8817,3201
6361,3201
5979,7419
2255,2081
17812,2081
11649,5060
10716,5674
14025,1538
7255,12619
11602,6736
16492,7449
4740,12078
7240,3488
7160,14371
16618,4381
2685,17494
12173,12839
12219,8359
9531,2637
14214,2637
17287,3464
8068,1538
16874,716
8731,14552
3349,5016
539,9641
7524,5879
10982,514
12610,3464
9907,5561
10595,6626
16951,9202
14716,296
7208,86
12370,7133
3200,1125
16368,9587
15117,8359
14702,10767
9225,4880
457,9641
2623,13564
902,3734
4113,5283
12699,17494
13667,17494
13442,16029
10500,3406
6227,3336
5418,3734
15948,3803
1480,15952
17185,6626
14628,15004
16868,14911
7212,15004
1896,12147
5900,14173
10058,1954
4646,10717
16676,15877
13229,5405
10118,16911
5869,9587
17675,11789
15771,17494
1781,16534
12113,13010
8170,8481
17082,5645
3905,10695
17350,597
9304,14371
14302,7419
13719,7419
6109,9392
893,16029
14684,12276
4156,4569
12409,15038
3834,12078
8174,2720
297,17553
16562,17845
13275,9202
7654,6120
15428,13890
12703,6044
12178,8443
8061,16579
13527,8466
3845,5547
15714,11355
2037,3201
5553,7133
1307,1741
11565,4564
6676,8659
2940,4013
10554,1481
1680,2771
10855,1067
6689,2637
11470,2637
130,2821
9145,6626
17578,12147
2004,3734
1322,4935
7319,7330
10544,3768
10512,5879
8857,5441
10128,5441
12210,3734
2957,2915
8946,7154
12222,2151
10503,15584
15940,8481
12148,5489
5317,6651
16932,7905
8240,9641
7062,7084
15393,5185
2423,7434
12155,2715
2547,2915
10326,4935
2607,9587
6692,14223
10364,15329
11120,12078
14729,14173
6897,5626
14241,266
4564,15038
16822,4935
7226,13983
11080,15975
17107,16029
12411,16029
14676,489
2556,6736
1581,13631
5884,12078
16986,5493
17341,9184
12458,3238
17141,4155
11290,7133
12829,5405
5396,522
16698,14357
4380,5561
10323,2491
6976,3190
2973,1741
10010,454
9156,8457
5733,433
7501,3734
17178,5656
8093,6369
12265,3464
1333,14911
15663,15054
14343,9641
3067,9641
16281,4569
12784,3734
12901,514
6230,3514
3334,514
15486,6044
9965,17494
7297,8981
79,17494
8838,12520
12349,12520
2082,7556
14627,6626
15900,9641
10029,7084
11015,16911
14055,9392
10781,2946
958,2946
15510,6698
8968,6812
11843,1684
2874,7783
3056,14707
13936,14173
16151,2619
13891,3117
690,1538
8465,17777
16755,4839
4428,5328
13691,12520
13070,3734
17597,8468
762,3030
16453,1050
11095,8481
5823,6390
4511,6812
9146,4319
14048,7419
11577,6735
14112,2491
10657,16811
11388,7157
10851,4381
2567,5493
16932,3464
10298,13946
9339,1741
5149,3117
15823,2081
10382,13586
9254,1907
163,5493
4116,3464
16568,9494
3950,1067
16121,8359
12670,8468
15553,13076
16452,1094
1274,5522
5239,8941
10406,11736
6348,10879
9266,4883
16698,8014
471,11934
17061,7408
15986,2946
7923,17693
17116,7133
1608,8481
17829,5561
8255,5879
11815,1577
12679,9049
1026,11789
2670,13983
15954,5561
4118,12565
394,11064
4284,13564
13925,8481
1792,1954
16236,9392
7252,3734
7623,8468
3367,9587
5481,11291
13643,12520
14801,2946
15102,8481
460,5405
538,16751
15513,2844
5933,9049
705,9049
10448,14392
4405,6204
3835,4899
9174,13133
261,3932
16781,1387
7097,5493
11417,5626
17166,3464
11806,11704
732,625
11106,2656
13175,5677
7469,7419
17145,6312
5476,11165
15153,514
17005,15766
15490,5626
10103,2081
10497,2195
15089,1672
16512,14693
5797,6994
7222,16579
7646,6564
13350,11704
3740,9030
5232,6312
16820,7424
15881,514
7777,7419
17485,9587
6100,9392
9525,17494
742,2946
9881,1067
6920,5033
6303,2081
17663,12078
13310,1954
2334,920
1904,15657
15009,17269
7434,15529
5008,11143
11449,514
8278,3110
9948,2946
3072,5950
13303,8481
13811,11834
9706,16911
5327,17511
12591,9587
11027,3201
13432,7008
5746,2946
16503,6812
10131,3507
2551,12078
17191,4058
10169,5626
16918,5626
1781,3930
7832,7419
16420,5711
5588,4319
5771,4319
16541,15975
15869,3117
16920,3236
9880,3201
4026,4634
996,9587
14430,10579
12078,13693
9995,1462
14421,17383
1547,14098
17426,16365
6901,8359
8818,8466
1458,1209
12581,8632
16199,2491
4753,6626
17275,3647
8957,1672
13371,3514
2115,15766
8881,5561
11822,5637
7836,9931
6617,6735
15488,7434
4081,17044
3757,2821
12660,716
17854,17062
10643,514
9692,5493
9575,12404
2938,17494
16140,17494
7351,3653
9012,9392
3078,3464
2758,1067
15252,6626
6034,9641
8710,3514
2344,514
7794,5768
14500,2291
5821,3514
11682,8860
9591,12520
8177,11064
7497,12507
2706,3488
12712,8481
13522,5711
11748,2821
14443,1397
12875,7084
13397,9587
17260,5561
3283,12520
1602,3336
12163,12078
8248,5711
15653,5626
4963,1954
7216,2491
6100,1538
5591,2491
3696,3336
6394,17777
8139,14260
16881,2673
13558,2720
15329,920
1368,3238
12459,5561
12771,1140
13672,3852
9475,1538
16210,5405
2651,5626
11623,3201
8319,8267
15950,8475
6780,1108
16174,266
9948,10579
2718,9777
16005,8457
8371,11934
5194,15085
12650,1741
367,2637
15977,14173
876,1590
8867,2656
452,8659
9856,6312
2693,3734
2075,4961
13357,3734
3482,3514
14813,1781
17325,8070
15858,14911
14272,15054
15739,7274
12104,14173
4367,6626
9554,8481
2760,9641
17196,9641
2707,9185
1458,9202
8232,12507
6078,5441
16028,514
15529,5739
623,14243
16248,3135
5674,1125
876,4072
7148,10504
15482,4958
3130,6812
11493,5343
5134,11518
6123,13999
7469,7154
12856,8481
10935,15085
709,9392
16934,5384
12000,1954
7392,1067
14361,16029
937,12078
16310,4058
3655,3336
7887,14173
835,3803
2684,12078
5637,14371
16232,1538
12127,1954
10861,16029
3245,16029
2559,3336
8631,8468
15454,11066
8664,6812
3074,11789
1163,12078
13685,8270
6401,2262
16696,5637
6357,8466
15139,2844
14249,4319
2676,8481
13877,7230
4267,1741
3873,5405
288,9049
15151,14357
5123,6999
3461,5489
11045,2680
2634,11102
13151,12642
13606,4319
5603,7133
14492,1538
12608,16609
2456,4569
17565,3037
16769,1738
6680,12078
1146,13870
282,17311
9849,12520
14710,7408
401,3200
3228,2777
10127,2031
11001,3514
12617,514
9868,1731
14007,9392
9797,12520
15580,13999
14866,8005
17112,5635
16099,12078
4818,5167
17620,16609
7136,4899
13775,3734
16841,1538
11854,5441
10765,5265
12410,4935
6931,5283
4530,3507
14680,9587
5175,9587
10346,16029
10427,8758
13282,14173
408,8466
13956,5768
1128,12507
14545,13175
13311,16911
5831,3135
10881,16029
15287,16029
15872,12520
15305,4328
9302,7905
9998,11064
6447,12078
10562,5637
16757,10584
16464,1741
15767,1658
16872,1741
15372,13818
14049,7419
7859,17022
17162,12078
13702,12078
361,5493
13451,11186
7739,5656
13355,2720
3242,11704
2259,12078
5450,2081
2341,2720
16317,5619
14307,7419
14780,13076
3233,14552
2253,10879
204,514
10590,3336
12530,3514
4500,6838
11082,7167
17789,14552
1141,5637
4861,7133
11026,8855
5150,9858
12382,13999
11247,6626
15887,3647
16373,8727
8412,6120
15338,3514
11952,1738
9299,4935
17836,13983
16627,3176
8509,266
2206,2946
7255,12952
5103,6626
117,14173
9080,9587
14503,514
12574,9392
7649,12221
7447,16425
15015,3236
4480,17269
13433,11143
13586,12448
3708,17494
293,3135
9083,7710
1492,15004
14050,8481
602,8466
16390,8727
2936,16911
2885,514
16719,1577
11720,4698
6695,11789
10366,1462
14691,2609
16992,12520
13596,13999
14233,8443
9584,7905
7561,12078
2072,13679
8995,2821
146,14173
14567,8457
15905,3117
16551,17777
13053,6736
11596,6312
15314,9177
3400,5493
14082,9083
4354,17553
1957,1538
13203,7419
4993,9641
11483,514
948,3947
11363,7274
737,2386
7505,5637
416,8457
12238,2081
1713,3246
10666,10356
14238,14357
15979,3628
8153,5290
11088,14911
13732,15052
16060,7154
8406,7274
1052,1067
4078,8454
10287,4565
4431,17062
1250,6312
7511,15975
9987,9457
2215,4077
13959,9867
8650,7286
5135,6167
3360,514
2923,15766
6141,266
16557,3734
1564,8468
1433,2151
10175,3336
14841,514
6922,941
16066,17494
5740,1725
10691,16534
8262,8481
15846,2715
2294,8390
1689,4328
7234,16911
5335,16911
7238,9587
1058,514
9356,11789
14791,11789
15924,2946
16633,13564
1370,17537
7347,14173
3645,5626
3310,7419
3712,7419
16910,9392
8182,7783
12030,5558
3464,17269
15812,9587
10668,6736
8334,5669
17379,12520
993,12078
14515,14173
1793,14552
8409,17553
4072,17258
4900,5405
10455,5405
16494,7419
12910,7419
244,15975
9895,11789
8078,5259
17500,6999
5196,6999
5149,12520
10931,5561
2103,7905
3577,2673
4277,5007
3550,2069
7445,5637
1574,5637
10076,3201
12995,2081
5072,5060
15712,3096
13254,7084
17061,14357
8746,2656
972,6312
10991,14135
14217,15952
11245,2820
11175,17494
5346,15766
5551,5879
2733,514
783,5283
2577,11736
4478,13631
6879,1920
7227,9494
8575,8070
4454,4328
7965,3734
13683,2151
13154,10717
12838,6626
4197,8481
14748,4328
15561,4935
1242,4958
7597,9587
13726,11789
4343,15952
13735,12520
14307,7154
1266,8481
1015,15952
14313,13561
16035,2480
12349,7419
10345,7419
15419,4899
5849,9581
17566,8847
500,489
4147,16029
13918,3734
5898,16579
8239,8481
17765,3238
17626,5060
12334,11789
2436,14223
10675,7157
15005,3488
1192,5547
5279,1741
6803,5405
13613,12078
1324,2572
13543,3336
1046,4013
10418,266
7314,14951
14730,3734
12770,10579
2491,7325
2759,13837
14028,12078
441,3734
13992,5150
16771,716
10302,1538
16910,1538
2706,6626
